Site,Slot,Loop,Pattern Name,Linear ADDR,ROW,BANK,COL,EXP Value,RD Value,Re-read value1,Re-read value2,Re-read value3,XOR Val1
15,7,2,movinv8,0x5FFF8F36,0x7FF1,7,0xD8,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F34,0x7FF1,7,0xD0,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F32,0x7FF1,7,0xC8,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F30,0x7FF1,7,0xC0,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F2E,0x7FF1,7,0xB8,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F2C,0x7FF1,7,0xB0,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F2A,0x7FF1,7,0xA8,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F28,0x7FF1,7,0xA0,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F26,0x7FF1,7,0x98,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F24,0x7FF1,7,0x90,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F22,0x7FF1,7,0x88,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F20,0x7FF1,7,0x80,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F1E,0x7FF1,7,0x78,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F1C,0x7FF1,7,0x70,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F18,0x7FF1,7,0x60,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F16,0x7FF1,7,0x58,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F14,0x7FF1,7,0x50,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F12,0x7FF1,7,0x48,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F10,0x7FF1,7,0x40,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F0E,0x7FF1,7,0x38,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F0C,0x7FF1,7,0x30,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F0A,0x7FF1,7,0x28,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F08,0x7FF1,7,0x20,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F06,0x7FF1,7,0x18,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F04,0x7FF1,7,0x10,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F02,0x7FF1,7,0x8,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF8F00,0x7FF1,7,0x0,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF7FBE,0x7FEF,7,0x2F8,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF7FBC,0x7FEF,7,0x2F0,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF7FBA,0x7FEF,7,0x2E8,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF7FB8,0x7FEF,7,0x2E0,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF7FB6,0x7FEF,7,0x2D8,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF7FB4,0x7FEF,7,0x2D0,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF7FB2,0x7FEF,7,0x2C8,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF7FB0,0x7FEF,7,0x2C0,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF7FAE,0x7FEF,7,0x2B8,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF7FAC,0x7FEF,7,0x2B0,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF7FAA,0x7FEF,7,0x2A8,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF7FA8,0x7FEF,7,0x2A0,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF7FA6,0x7FEF,7,0x298,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF7FA4,0x7FEF,7,0x290,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF7FA2,0x7FEF,7,0x288,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF7FA0,0x7FEF,7,0x280,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF7F9E,0x7FEF,7,0x278,7F,FF,FF,FF,FF,80
15,7,2,movinv8,0x5FFF7F9C,0x7FEF,7,0x270,7F,FF,FF,FF,FF,80
15,7,2,btf,0x5FFFECC0,0x7FFD,4,0x300,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFECC8,0x7FFD,4,0x320,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFECD0,0x7FFD,4,0x340,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFECD8,0x7FFD,4,0x360,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFECE0,0x7FFD,4,0x380,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFECE8,0x7FFD,4,0x3A0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFECF0,0x7FFD,4,0x3C0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFECF8,0x7FFD,4,0x3E0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEC40,0x7FFD,4,0x100,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEC48,0x7FFD,4,0x120,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEC50,0x7FFD,4,0x140,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEC58,0x7FFD,4,0x160,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEC60,0x7FFD,4,0x180,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEC68,0x7FFD,4,0x1A0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEC70,0x7FFD,4,0x1C0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEC78,0x7FFD,4,0x1E0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEC00,0x7FFD,4,0x0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEC08,0x7FFD,4,0x20,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEC10,0x7FFD,4,0x40,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEC18,0x7FFD,4,0x60,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEC20,0x7FFD,4,0x80,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEC28,0x7FFD,4,0xA0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEC30,0x7FFD,4,0xC0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEC38,0x7FFD,4,0xE0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEBC0,0x7FFD,3,0x300,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEBC8,0x7FFD,3,0x320,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEBD0,0x7FFD,3,0x340,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEBD8,0x7FFD,3,0x360,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEBE0,0x7FFD,3,0x380,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEBE8,0x7FFD,3,0x3A0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEBF0,0x7FFD,3,0x3C0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEB80,0x7FFD,3,0x200,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEB88,0x7FFD,3,0x220,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEB90,0x7FFD,3,0x240,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEB98,0x7FFD,3,0x260,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEBA0,0x7FFD,3,0x280,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEBA8,0x7FFD,3,0x2A0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEBB0,0x7FFD,3,0x2C0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEBB8,0x7FFD,3,0x2E0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEB40,0x7FFD,3,0x100,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEB48,0x7FFD,3,0x120,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEB50,0x7FFD,3,0x140,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEB58,0x7FFD,3,0x160,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEB60,0x7FFD,3,0x180,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEB68,0x7FFD,3,0x1A0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEB70,0x7FFD,3,0x1C0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEB78,0x7FFD,3,0x1E0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEB00,0x7FFD,3,0x0,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,btf,0x5FFFEB08,0x7FFD,3,0x20,FEFE0101FEFE0101,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,FEFE0181FEFE0181,8000000080
15,7,2,isi,0x40000100,0x200,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000102,0x204,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000104,0x208,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000106,0x20C,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000108,0x210,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x4000010A,0x214,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x4000010C,0x218,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x4000010E,0x21C,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000110,0x220,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000112,0x224,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000114,0x228,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000116,0x22C,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000118,0x230,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x4000011A,0x234,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x4000011C,0x238,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x4000011E,0x23C,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000120,0x240,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000122,0x244,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000124,0x248,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000126,0x24C,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000128,0x250,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x4000012A,0x254,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x4000012C,0x258,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x4000012E,0x25C,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000130,0x260,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000132,0x264,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000134,0x268,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000136,0x26C,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000138,0x270,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x4000013A,0x274,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x4000013C,0x278,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x4000013E,0x27C,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000140,0x280,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000142,0x284,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000144,0x288,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000146,0x28C,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000148,0x290,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x4000014C,0x298,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x4000014E,0x29C,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000150,0x2A0,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000152,0x2A4,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000154,0x2A8,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000156,0x2AC,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000158,0x2B0,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x4000015A,0x2B4,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x4000015C,0x2B8,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x4000015E,0x2BC,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000160,0x2C0,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,isi,0x40000162,0x2C4,0,0x0,7F,FF,FF,FF,FF,80
15,7,2,linear,0x40002F00,0x5E00,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40002F10,0x5E20,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40002F20,0x5E40,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40002F30,0x5E60,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40002F40,0x5E80,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40002F50,0x5EA0,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40002F60,0x5EC0,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40002F70,0x5EE0,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40002F80,0x5F00,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40002F90,0x5F20,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40002FA0,0x5F40,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40002FB0,0x5F60,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40002FC0,0x5F80,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40002FD0,0x5FA0,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40002FE0,0x5FC0,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40002FF0,0x5FE0,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003100,0x6200,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003110,0x6220,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003120,0x6240,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003130,0x6260,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003140,0x6280,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003150,0x62A0,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003160,0x62C0,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003170,0x62E0,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003180,0x6300,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003190,0x6320,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x400031A0,0x6340,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x400031B0,0x6360,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x400031C0,0x6380,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x400031D0,0x63A0,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x400031E0,0x63C0,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x400031F0,0x63E0,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003200,0x6400,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003210,0x6420,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003220,0x6440,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003230,0x6460,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003240,0x6480,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003250,0x64A0,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003260,0x64C0,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003270,0x64E0,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003280,0x6500,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003290,0x6520,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x400032A0,0x6540,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x400032B0,0x6560,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x400032C0,0x6580,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x400032D0,0x65A0,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x400032E0,0x65C0,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x400032F0,0x65E0,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003500,0x6A00,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,linear,0x40003510,0x6A20,0,0x0,0,80008000800080,80008000800080,80008000800080,80008000800080,80008000800080
15,7,2,victim,0x40000100,0x200,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000108,0x210,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000180,0x300,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000188,0x310,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000200,0x400,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000208,0x410,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000280,0x500,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000288,0x510,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000500,0xA00,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000508,0xA10,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000580,0xB00,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000588,0xB10,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000600,0xC00,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000608,0xC10,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000680,0xD00,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000688,0xD10,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
15,7,2,victim,0x40000800,0x1000,0,0x0,1FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,800081FFFFFFFE,80008000000000
